SR2,SR1,T1,T3,T2,GH3,GH2,GH1,R1,S1,S2,Lat,Long
0.3286129,2.8179657,0.89818436,-0.6400131,0.20229118,0.07871848,-0.27462822,0.7682678,0.34842712,0.72190726,-0.12640652,-0.21198018,0.7182153
-0.23306422,0.53240347,1.6804523,0.30797118,0.14763732,0.5867496,0.46300757,0.5291631,0.3157711,0.12790497,0.19255303,0.08164294,-0.63685423
0.55015004,0.9680277,1.7637196,-0.174238,2.289114,0.12687655,-0.012459174,0.41309196,-0.027721828,0.44909066,0.09430975,-0.029665157,-0.011856195
-0.31643268,3.1423194,1.5790602,-0.4463714,0.2717749,-0.049721155,-0.28054127,0.7429822,-0.3580355,0.8361852,-0.33402744,-0.061074786,1.0219191
2.2517467,1.269883,0.5874387,0.61364025,0.26410168,-0.23659012,0.40179154,0.8005405,1.2647277,-1.9918954,-0.22302464,0.1877832,1.0227288
2.2563267,0.14281347,1.7482815,-0.25285825,0.7547871,0.41804332,0.10418846,1.681139,0.1685346,0.57275003,0.20128246,0.042410538,1.0848087
1.2560325,0.3942211,3.3364673,-0.6943951,0.626407,0.37941718,0.11183082,-0.5245024,0.12346977,0.34410197,0.6227754,-0.016172076,1.3305821
1.2893522,2.7834642,-1.1109097,0.3323205,0.49456248,0.50983757,0.32650748,1.5865393,-0.27324402,-0.737738,1.6631564,-0.051571164,-0.8130385
0.15953827,2.9333541,1.2797052,-0.209292,-0.09744001,0.00035593053,-0.21972504,0.80532414,-0.58070844,1.1087809,-0.33083245,-0.03909641,1.0623744
2.2487578,0.85171384,2.9790251,-0.6278193,0.7454341,0.066098265,-0.04880472,1.4003537,0.18330899,0.65103585,0.39259467,0.1137471,1.1418434
1.549025,2.5053766,-1.096588,0.36654863,0.29058346,0.49969155,0.20667148,0.88125247,0.54838276,-1.1676594,1.3935101,-0.24289405,-1.0513608
2.4389288,0.16706432,0.8213558,-0.59874004,0.5135778,-0.081367455,0.061868694,0.8436802,-0.41426092,1.213298,0.14566806,-0.037880864,1.1235962
-0.38431555,1.644396,1.489228,-0.68294907,0.74248415,-0.034544583,0.08077707,0.35871774,-0.25467092,0.5228311,-0.069434084,0.12088412,1.3297055
-0.13183482,0.8440244,1.7375966,0.13052009,-0.053888343,-0.035950787,0.13950077,0.39136356,-0.016991906,1.427371,0.79743326,-0.4905989,0.6587383
2.1095953,-0.1132311,0.7057856,0.74925643,-0.1557293,0.3113933,0.114418745,1.2751087,-0.30355203,-0.33512208,0.19519293,0.6320054,1.7056834
2.2241638,-0.539959,1.2494154,0.19558668,0.34898534,-0.22696562,-0.254913,-0.10183675,-0.067494094,0.24586886,0.35987872,0.18353054,1.028791
0.4942244,0.1555518,3.52131,-0.29898885,0.60375965,0.42594954,0.14431623,0.77135724,0.3318817,0.6228595,-0.11320202,0.09283803,1.0453851
0.81723875,0.81664246,1.7649778,0.70222473,0.1847714,0.065645136,0.074938014,0.8970826,-0.12959845,0.23263775,-0.010837514,0.5495867,1.1077201
0.5077226,2.7983065,1.1707158,0.44171172,0.4182147,0.0060102,0.110355705,0.9283549,0.07772978,0.68040913,-0.27073342,-0.09170107,0.6963062
2.3070924,1.2339222,0.92251366,0.8011243,0.25875413,0.14833297,-0.046766397,-1.805518,0.12443004,-0.07506652,0.03795451,0.38785213,1.5747303
2.2789836,0.16477609,0.84070253,-0.45222998,0.4325757,-0.5307174,-0.5463749,1.0660406,-0.3306717,1.3244373,0.43938422,0.08169937,1.2458669
-1.047274,-0.21525688,1.1668936,0.6141645,0.29659095,0.1286845,0.34520948,0.71381783,0.2596748,1.0865854,-0.059142698,0.20649432,0.5963678
0.7973744,0.84359586,1.3914526,0.91388345,0.6733366,0.009845084,0.07289128,0.764451,0.12672767,0.6785484,0.37123042,-0.11424383,-0.49279597
1.1389498,0.4230587,1.0480981,-0.13070667,0.14342253,0.046594344,0.6598655,1.3682488,0.17129447,-0.5839333,-0.08266394,0.22016373,0.8230206
2.3631232,0.07377471,1.4888077,-0.032503426,0.4082499,-0.0682362,0.14965102,1.760184,-0.11860883,0.09461178,0.32235396,0.46186805,1.3488706
1.7546129,-0.11649899,2.1366787,0.44439217,0.80962247,0.16909094,0.35850674,1.2672205,0.9245478,0.8629737,0.34904432,-0.19288084,-1.22422
0.47098616,2.9433315,1.095843,-0.0004925607,0.05057326,-0.008248916,0.10451707,0.9817239,0.105578214,0.5871339,-0.32778934,-0.18354267,0.6742684
0.34064132,0.48705372,3.3724592,0.0059762737,2.0658135,0.020512486,-0.32008532,-0.09252683,0.2593184,0.08548368,0.15644306,-0.22128971,-0.49574617
-1.0050887,-0.15434726,1.1654932,0.57738423,0.68391764,0.19037636,-0.17793277,0.5868382,0.12026401,1.1641637,-0.099010006,0.24267599,0.6456893
2.4277961,1.2671643,1.3294462,0.56064236,-0.058326077,0.17729996,0.23718363,0.9182277,0.141866,0.11963579,0.08577365,-0.30464822,1.0676185
2.8360355,-0.1264128,0.47943115,-0.21289194,0.2706033,-0.111423835,-0.13008475,2.4168227,-0.16775848,0.41231346,0.51107985,0.211798,1.3863103
0.4718553,2.7665813,1.0239236,0.38948762,0.25295338,0.012446794,0.12466247,0.9290269,0.17751858,0.6759854,-0.35457072,-0.2038771,0.68438673
2.0115197,0.30078354,0.8731515,0.08698711,0.52187896,0.26572904,0.34551045,1.7133588,-0.12080609,0.96647143,0.096743695,-0.25918916,-1.5157992
2.3731859,0.34553793,1.7364296,0.8204849,0.5677089,0.15754607,-0.13298003,-0.923169,1.1550679,-0.12583502,-0.03381624,0.525453,1.5034096
-0.7915821,0.7780423,1.6994901,0.08703702,0.16959518,-0.024136364,0.08904666,0.5410779,-0.028367508,1.4793215,0.71744686,-0.13517022,0.6670817
0.47741026,2.5163581,1.2388226,0.40103018,0.5843909,0.05087428,0.113272466,0.9708555,0.095845595,0.76205415,0.022096876,-0.072683,0.6776587
2.319213,1.2772913,1.2292273,0.4395454,-0.088624306,0.24247837,0.0633134,0.7117606,0.16930398,0.35178915,0.12492263,-0.3036432,1.0768816
1.0354402,0.640991,0.90324634,0.57361394,0.077199236,0.18472782,0.23510394,0.76190543,0.31148756,1.1686172,0.04210713,-0.16890948,1.0047059
2.5565343,-0.14654648,0.11332634,-0.21988098,0.19496961,-0.1136036,0.054355055,2.7461698,-0.15417312,0.25503528,0.20522632,0.18321565,1.1911877
0.3250689,0.11577035,3.5768561,-0.28886026,0.7405279,0.06519359,0.1572457,0.70502096,0.38285884,0.5899273,-0.114076674,0.14724563,1.0551654
2.3873312,0.308141,1.6814489,0.72057605,0.46462482,0.04908118,-0.053840827,-0.9590865,0.3172798,-0.23997694,-0.009801765,0.5107382,1.5158039
-0.085955314,0.8273483,-0.90239745,0.13648312,0.82099205,0.31063306,0.04195062,1.892016,0.64158934,0.86938447,0.55789834,0.51089793,1.000488
-0.8868079,0.8681335,1.1762979,0.37960002,0.24174172,0.09571654,0.39488757,0.89482564,0.4029246,1.1326975,-0.066475436,0.26702562,0.64272356
2.0436063,0.9987663,0.71187675,0.37591544,0.4315621,-0.102681346,0.27813035,0.4543394,0.26964352,0.12793542,0.2129797,-0.20286031,-1.334953
2.0022633,-0.05061995,0.8708098,0.22791116,-0.14257643,0.13969046,0.33264485,1.0808904,-0.28220403,-0.3180042,0.158909,0.6020483,1.6528844
1.4398085,0.49562624,1.0245084,0.6842185,0.19111483,-0.08242274,-0.13669619,1.4708902,-0.06605013,-0.5672504,0.008931175,0.27627203,0.82613474
0.99920094,0.80236065,1.2902715,0.48936257,0.7872737,-0.07415008,-0.076524034,0.7695723,0.1508932,0.62186337,0.6432797,-0.08932967,-0.50490206
1.5920507,-0.114895515,2.076768,-0.42639038,0.52565116,0.4379983,0.30877757,1.3438752,1.0515144,0.81641245,0.21982367,-0.1815887,-1.3789232
-0.19944505,0.540761,2.2614315,0.7522765,-0.005421319,-0.087021865,0.46480235,-0.009538758,0.33878994,0.620575,0.09743885,-0.12724073,-0.36996397
2.169226,-0.27032757,1.357621,-0.057920218,0.40242562,0.22547382,0.23003252,0.813595,0.047660466,0.15859036,0.32211825,0.19982824,1.1036735
0.5218532,0.44755417,1.1711693,0.5295591,-0.033710938,-0.015495019,0.068509325,1.532215,0.4218256,0.18184403,-0.32588786,0.63260937,0.92464906
2.3256376,0.25700513,3.2567205,-0.5015868,0.5108271,-0.03310175,0.08818758,1.0321782,-0.35021687,1.0184745,-0.04795073,0.014591541,1.28824
0.5050102,2.8222907,1.1031961,0.4003733,0.31665233,0.040943574,0.1775541,0.929276,0.07025347,0.6535743,-0.27039844,-0.0959036,0.6800203
2.540289,0.91958004,1.1133269,-0.2543708,-0.641287,0.024438847,0.25908446,-0.3320514,-0.1563612,0.30193555,0.36282718,0.23788162,1.316001
2.2946126,0.91505474,3.066659,-0.62634975,0.5713027,0.04393466,-0.16536744,1.3818964,0.17315778,0.5851938,0.27167496,0.14366333,1.3259653
2.0535219,-0.34389713,0.7762358,0.7364502,0.09929844,0.31184146,0.20367114,1.275721,-0.23392794,-0.40687093,0.1437527,0.5773646,1.6862979
-0.18621583,0.5297257,2.1107416,0.52504784,0.06334432,0.5756817,0.42043015,1.4143814,-0.31613323,0.6872103,0.25427258,0.06084036,0.053715575
2.655472,0.23030108,0.47863474,0.65823877,0.15452328,-0.10985808,-0.019600786,0.62439775,-0.16835883,0.5697021,-0.01564477,0.31663817,1.577009
1.6971344,1.1524451,-1.0285374,0.5493084,-0.090523,0.33530745,0.030769624,0.10387939,0.9951549,0.35448512,0.034717202,0.3711406,1.2354674
0.86888695,0.8521534,1.3710794,1.1459475,0.68185556,-0.02754552,-0.118616164,0.72991914,-0.24043919,0.6669001,0.38882628,-0.11972756,-0.5046415
1.2523237,-1.0658865,0.874122,0.63888913,2.8723295,0.045345098,0.2838431,-1.8577545,0.34408447,0.89481044,0.021450682,0.20159756,-0.23692815
0.7097278,1.0568005,1.7603819,1.1613841,2.3382273,-0.029787548,0.12614332,0.2658624,0.17284335,0.90253896,0.05763838,-0.033025853,-0.16408247
0.14450656,2.9672074,1.4379557,-0.30533138,-0.08193303,-0.009701537,-0.1941112,0.81652033,-0.39426002,1.088675,-0.33328584,-0.037731733,1.0621576
2.6177795,-0.370442,0.83600533,0.007442948,0.2908813,0.40481463,-0.31175426,2.0527368,-0.08417192,0.08259222,-0.01653642,0.44337496,1.525811
2.7744677,-0.5713015,0.42033267,-0.19024703,0.29920715,-0.10930762,-0.037546273,2.5123649,-0.15611435,0.34435555,0.39888754,0.31552818,1.3756006
2.4909945,0.28918806,1.7772725,0.6630092,0.58128804,0.10968549,-0.10769536,-0.92872304,0.33603236,-0.24375823,0.024048027,0.53137445,1.5173019
2.0018067,-0.3506885,1.497256,0.73611504,0.32579124,-0.13214423,-0.09411918,0.32136002,-0.12627667,-0.45754954,0.04199929,0.7384108,1.6339663
1.4614168,-1.4669616,1.402689,0.83467776,-0.07759382,-0.020856822,0.6880653,0.29913986,0.37264138,-0.07239755,0.12354776,0.654168,1.477141
2.571876,-0.91392726,0.7825686,-0.09423168,0.29803628,-0.08839988,-0.13874036,2.5091097,0.07186636,0.055035066,0.2862026,0.439415,1.6402267
0.88143414,0.9075306,1.5597371,1.164574,1.8378166,-0.14736119,-1.160129,1.1219336,-0.14368382,1.1774238,-0.02514797,0.0024215574,-0.1351516
-0.47325152,0.5215289,1.9735264,0.930367,0.028785624,0.40166268,0.4586725,1.2834932,-0.3121132,1.0379006,0.19247708,0.040475484,0.079637654
0.5495237,0.29478213,3.0957775,0.353099,2.1245768,0.58430374,0.16361898,0.34477112,0.7533561,1.2206166,0.19856626,-0.1619515,-0.68730164
2.170227,-0.009480025,0.6385395,-0.1196648,0.22375676,0.25943342,-0.06406985,0.29986075,0.8411171,0.28653842,0.15866546,0.39059496,1.6317234
2.1521187,1.3438228,1.4465996,0.7627283,-0.0046643065,0.36359483,0.15294932,0.8771699,0.22536473,-1.8265268,-0.5892572,0.18025345,0.9020423
-0.5019499,0.5334869,1.9527525,0.92968947,0.027491093,0.40113375,0.45126048,1.3143182,-0.30886665,1.0377165,0.18559742,0.04548212,0.11777672
2.0059354,0.8287194,2.6096902,-0.70231825,1.2522568,0.13651058,0.21320058,1.2667365,0.0667046,0.3039148,0.18666041,0.14652172,1.1059897
0.6685144,0.76095885,2.2124486,1.0254815,-0.035461012,-0.07127356,0.47036108,0.111693464,0.1655042,0.82671106,-0.05835689,-0.10030518,-0.3957605
2.4634423,0.2449436,1.740324,0.29817572,0.5470961,0.05235159,-0.033380076,-0.7571542,0.3259181,-0.2724468,0.01737134,0.53015536,1.520065
-0.5656144,0.4861682,1.7063406,0.7131539,0.087244555,0.51616937,-0.01373384,1.3480917,-0.3079939,0.91590637,0.19761458,0.06634541,0.029263651
2.2026155,-0.48720422,1.2246218,-0.07073687,0.38243753,-0.046172023,0.18917826,0.52631104,-0.13122217,0.13634673,0.3403804,0.20926286,1.1494774
1.4259598,0.4946483,-0.43203348,0.51305825,0.16853791,0.11113396,0.54116124,1.0339955,-0.12998608,-0.6076823,-0.14467321,0.20949672,0.7143772
2.5823195,0.6733022,1.3340783,0.7270845,0.23663718,-0.010517136,-0.101125754,-1.4167637,-0.4385583,0.11648974,0.16896433,0.43615505,1.5919904
2.5496268,0.32643846,1.8566666,0.49363524,0.47325432,-0.031092118,0.0037030596,-0.95421416,0.3385113,-0.2425061,-0.035497136,0.54200953,1.503146
2.4958637,0.21439946,2.9016438,-0.15916693,0.6068068,0.007388275,0.14034142,1.6729558,0.22651187,1.1192873,0.07666095,0.032762773,1.2059519
2.059175,-0.09087282,0.7125529,0.8484024,0.23316057,0.28689662,0.12102377,1.2284399,-0.12434146,-0.37076482,0.122231826,0.5913735,1.6682074
-0.68564266,0.57737267,1.4328004,-0.36771336,-0.15221204,0.017955322,0.1780507,0.83894503,0.11540096,1.1744586,0.6784227,-0.08756151,0.6659636
-0.44143057,0.51927,1.9225861,0.4858641,2.1919253,-0.009218221,0.28889617,0.3237977,0.1527582,0.93386704,-0.020190507,-0.06627769,-0.15889552
2.509823,0.9250593,1.013781,0.58929026,-0.13772476,0.16799678,0.020906188,0.8808407,-0.30306572,0.78723955,0.12882522,-0.22286507,1.1997949
2.553177,-0.46171018,0.39259866,-0.22011688,0.31324002,-0.10105213,-0.05129085,2.4219182,-0.01947592,0.36328503,0.39548072,0.3515546,1.3745311
-0.05559453,0.5957999,-0.86742055,-0.7351161,0.8919791,-0.12689972,-0.13082564,1.6593262,0.5590625,0.8905887,0.4713457,0.47979426,1.0035514
-0.031026276,0.44509208,1.3132257,0.027186185,0.6200195,0.192559,0.37593886,0.40033743,0.64573914,0.31625292,-0.28044698,0.5814499,1.3073494
2.4381049,-0.23710254,0.83157265,-0.20435238,0.76911205,-0.18243411,0.1995769,0.04087148,0.3544798,1.3170099,0.32950822,-0.046147846,1.3677055
-0.7491589,0.7116816,1.4885408,-0.15879564,0.1714684,-0.009405801,0.20706889,0.58869874,-0.026968297,1.4045243,0.63810986,-0.20150019,0.72793216
1.6561953,0.24364789,0.8041187,-0.17872491,1.9263637,-0.08058314,-0.13800444,0.7561119,0.6355934,0.5161669,0.27593303,-0.01982497,-0.21198858
2.2857025,1.0098754,1.1986727,-0.113109,-0.91425705,0.3744329,0.2658413,-0.30217525,0.06675114,0.40268284,-0.094093956,0.14018774,1.2943163
2.4295583,-0.3279823,0.17640966,-0.32742155,-1.168191,-0.047199763,0.12773584,1.5372947,-0.084898464,0.0832491,0.16825645,0.1681186,1.2160562
2.3970506,1.3174113,1.2651083,0.8551632,0.097828045,0.24406163,0.08138014,1.1783841,-0.2580456,-1.6041535,-0.13742188,0.20008291,0.9868901
2.5680673,1.0295581,1.1382717,0.04556169,-0.7761017,0.0044697123,0.34834316,-0.21704768,0.195168,0.22266734,-0.068981975,0.24431965,1.3136233
0.3502257,0.35819882,1.0409961,0.5809252,-0.21273878,-0.03901443,-0.21918193,1.5033208,0.5260379,0.37134555,-0.33631945,0.6150473,0.89036036
0.82627964,0.81922245,1.3404582,0.6542797,0.8179946,0.0013612704,0.096961394,0.7837138,0.19842328,0.6296545,0.49470642,-0.08912865,-0.47786435
2.358565,0.22751716,2.9196227,-0.25360554,0.5142919,0.023596514,0.0778432,1.1671942,-0.24751323,1.2168844,0.023174718,0.024573537,1.3063526
2.3097777,2.7216756,-0.5510844,0.19252758,0.7077625,0.0053975983,0.2714735,0.22848384,-0.1505048,0.844158,0.310979,-0.22814475,-0.7936476
2.4900734,0.5341137,1.1713808,-0.24811694,-0.3962321,-0.004422336,0.17907402,-0.3931171,-0.15981527,0.21019684,0.36988276,0.25315905,1.3742082
-0.7463239,1.4019405,-0.39090678,0.3332896,1.10219,0.17055768,0.096259244,-0.2831478,0.13338482,1.0256766,1.2807293,0.92678905,0.8199003
0.42552587,3.2069108,1.2961361,0.3961289,0.47094896,0.017375875,0.11209519,0.7457283,0.2547046,0.7212982,-0.33252156,-0.10396764,0.6923988
-1.7193376,0.43289873,1.9603748,1.210288,2.6133614,-0.061256535,0.48942044,0.19129632,0.5183732,0.8224839,0.47892508,-0.042099766,0.05670735
2.2288775,0.63033855,3.1943378,-0.37857664,0.6041693,0.033874106,-0.14305782,1.3076136,0.10351821,0.6095205,-0.038068816,0.047214642,1.4509428
1.0588174,0.3774023,1.1098723,0.65083736,-0.08782565,0.3351632,0.046148423,0.61968684,0.10623296,1.1283301,0.13728152,-0.12755986,1.1386797
1.9228489,1.3568242,1.0801795,0.8936825,-0.0364169,0.33607048,-0.21424536,0.8311095,1.266861,-1.804066,-0.71958876,0.18172608,1.0623171
1.1845247,0.49252054,3.0162818,0.47399488,2.2724526,0.60542935,0.12917843,0.49962378,0.1982822,0.8695376,0.13798657,-0.1437055,-0.78525305
0.54375994,2.7985263,1.1644391,0.4399821,0.46664205,-0.016588315,0.103833675,0.9389604,0.08057545,0.6619411,-0.26936984,-0.08780035,0.7019753
0.91178316,0.9201026,1.4847578,0.5575958,2.2028546,-0.16828936,-1.156914,1.3100703,-0.1510256,0.7344263,-0.04773218,0.0027972064,-0.3909563
-0.47085872,0.4619502,1.4538031,0.68155044,-0.22607374,0.041818254,0.4039468,1.505167,0.15846181,0.29267865,0.45539233,0.46590617,0.9787883
1.2223395,0.99518186,0.7614796,0.13535224,0.24514964,0.83641183,0.23895296,1.0302589,1.0965043,0.93865097,0.021059524,-0.13329148,-1.1079949
0.5981497,0.092375584,3.364147,-0.30034107,0.4973286,-0.01631844,0.013260746,1.2232922,0.20678419,0.49072778,0.4771311,0.065143056,1.3002278
1.2706594,0.4771007,2.0447285,0.45659536,0.22651848,0.2878223,0.11661393,0.96161693,-0.026004765,0.17113133,-0.015023482,0.53413844,1.4987621
0.7538821,-0.5624492,3.1000433,0.43669403,0.55266756,0.073959894,0.5491159,-0.012789407,0.013042532,0.23581429,0.12911257,0.107978575,0.051513202
1.821408,-0.23495336,0.8837961,0.8652741,-0.32134497,-0.26345792,-0.044014487,1.0039085,-0.33068204,-0.19687605,0.14402132,0.6610782,1.7211819
2.4209428,-0.2308124,0.8221203,-0.20474261,0.7705477,0.006296375,0.038098153,-0.13522856,0.36703575,1.3034487,0.3143792,-0.045212977,1.3815303
2.0986602,-0.92732555,1.4231012,-0.086979896,0.4817343,0.409135,-0.31737688,1.1678063,0.035978597,0.24107312,0.31928408,0.28379387,1.1129167
2.3958623,1.2785414,0.88736796,0.7391679,-0.5186586,0.19260468,0.056439172,-1.757581,0.18459505,-0.12534904,0.001884117,0.3833184,1.6084728
2.0062432,0.9789368,2.582918,-0.72502494,0.37235767,0.04622955,-0.1902883,1.0686474,-0.34207383,0.1438552,0.30155805,0.15677203,1.3974693
2.551124,0.22817004,0.6766974,0.80642426,0.16150431,-0.067329906,0.06394675,0.7349802,-0.13644995,0.5290741,0.06772963,0.30387643,1.560394
1.013809,0.27223265,3.438028,-0.3864974,0.58530533,0.42418012,0.08850922,1.0001992,0.27788427,0.3626355,0.5530562,0.07548886,1.3648728
1.1516367,0.7107792,0.77389634,0.104690924,0.44328633,0.8471855,0.18141642,0.8166197,0.8272479,0.97215056,0.073298186,-0.16070509,-0.93601173
0.5431452,0.811889,1.0888585,0.5699997,0.06081173,-0.043288782,0.14437923,1.4780806,0.47755793,0.1065416,-0.37527242,-0.18913263,0.53262943
1.132307,0.42250764,1.0287992,-0.19665606,0.11961526,0.12702721,0.6740493,1.3777982,0.17462166,-0.55378556,-0.2634999,0.21982087,0.8097951
1.7777319,0.71514714,0.6499309,0.72525007,0.81070113,-0.2372964,-0.05010586,0.5936509,0.37155017,1.0302595,0.52770036,-0.020870274,-0.22141612
0.88206226,0.86269504,1.3665104,1.1473205,0.6806637,-0.019425618,-0.115759015,0.7323635,-0.17847727,0.61656135,0.38882628,-0.11972756,-0.508411
2.3252356,0.07181574,1.2781408,-0.008445809,0.4170592,-0.07378633,0.11722514,2.0065687,0.13900955,0.1250142,0.3501475,0.48423007,1.2570747
2.2511144,0.84701604,2.6641788,-0.59488946,0.44472864,0.04401214,-0.11189425,1.5757977,0.18600681,0.57951397,0.33588973,0.13230895,1.4152884
0.3224316,2.918022,1.0394428,0.04928471,0.75351274,-0.04170303,-0.29903165,0.5248581,0.07959616,0.75214076,-0.34513447,-0.13197602,0.6377847
0.19309026,0.9132201,1.8239585,-0.12158852,2.4416444,0.104828954,0.06468919,0.37456727,0.036270443,0.39479923,0.11456524,0.011699051,0.03911234
-0.32494473,2.3470397,0.89013475,0.5430063,-0.48878738,-0.043233883,0.13027492,0.66183233,0.276144,0.47203308,-0.43252814,-0.36353967,0.652307
0.6428317,0.9632903,2.0679317,1.1068494,2.9218116,-0.011884808,0.59931046,0.4530883,0.32521197,0.6703246,-0.0019650583,-0.029091518,-0.26078776
2.1878188,1.4155054,1.2454666,0.81908786,0.0047205356,0.15955219,-0.017810628,0.7725719,0.97292215,0.25138238,0.057667304,-0.30558804,1.0813552
0.33025745,0.11632445,3.473155,-0.27421048,0.6537996,0.47305942,0.17735526,0.34693724,0.33754075,0.72204924,0.6402131,-0.047123604,1.1945181
2.3509483,2.7359264,-0.51965714,-0.3043093,0.6529602,0.094111376,0.29849824,0.33299208,-0.1404486,0.79606605,0.6478228,-0.23240323,-0.82356465
1.358345,-0.58800626,0.94568044,0.8966425,0.9647071,-0.04299488,0.6987617,0.5532319,-0.17034611,1.106504,0.55634755,0.021608349,-0.19975804
2.5114372,0.21123585,2.8934743,-0.094313934,0.59819543,0.019491885,0.12593415,1.6740978,0.17438126,1.1612918,0.07618403,0.029471498,1.2040147
2.1571414,0.9021971,2.8531263,-0.6762998,0.8590973,0.42816898,0.0947631,1.3696048,0.1925148,0.69833004,0.39691082,0.088251755,1.0519531
0.82018363,-0.58107734,2.784433,0.76638114,0.7407523,-0.12793773,-0.08660588,0.24781212,0.40130606,0.6325244,0.37278765,0.13341455,0.0013056314
1.0251405,0.45655343,1.847985,0.42336273,0.23382851,0.24208012,-0.2422454,0.9309548,-0.13135299,0.11611962,0.017419992,0.554077,1.5132943
2.326295,1.0405935,1.1842359,-0.11330361,-0.9900862,0.07577649,0.2684923,-0.31826502,0.047996115,0.4179176,-0.098527424,0.1398637,1.2903196
2.5511189,0.22808218,0.6766974,0.80683744,0.16150431,-0.067329906,0.06194799,0.73565507,-0.13533112,0.5290741,0.06772963,0.30376154,1.560394
0.92069787,0.8653394,1.5224205,0.7532186,2.1927,-0.037748303,-1.1187907,1.216365,-0.27819297,0.79352826,-0.04817617,0.015665876,-0.35984746
-0.56045955,1.4640565,1.5243721,0.27357236,0.5681517,0.011392351,0.10332483,0.3563943,-0.49070516,0.44184813,-0.12873659,0.08383671,1.203614
1.5406685,0.13153592,0.82776034,-0.8105939,2.1983352,0.006975366,0.030359145,0.74150187,0.66200334,0.30298638,0.24258608,-0.02714508,-0.46761483
0.1880817,0.82650256,1.8229175,-0.12825897,2.5164552,-0.07195345,0.12596264,0.25313175,0.25808325,0.57453674,0.1139638,-0.009597706,-0.075105
2.0538244,0.8214132,2.227683,-0.7143442,1.1011403,-0.5235524,-0.076278515,1.1798234,-0.23074381,0.22063863,0.14961055,0.26162133,1.1651579
2.472278,0.6862638,1.4773269,0.5744197,0.5744195,0.008561953,-0.03843589,-1.6475823,-0.21638483,0.12555845,0.19371355,0.42095724,1.5724021
0.62678856,2.7628748,1.366718,-0.18527299,0.17281736,-0.047805138,-0.015456055,0.64763445,-0.1504477,0.7598933,-0.3268265,-0.028861782,1.1418506
1.4143071,0.5204912,1.0436913,0.6936005,0.2062799,0.0007988992,0.2784391,1.474828,-0.06188229,-0.5991291,-0.17953146,0.2768814,0.81462985
-0.8656073,0.36107236,-0.4964954,0.16362625,1.1066909,-0.16495109,0.348386,-0.13297431,-0.25739324,1.1290789,1.4185259,0.68810093,0.83764803
0.04876328,0.55754375,2.104879,0.62456197,0.062843435,0.5102346,0.44035465,0.5520797,0.29525256,0.5639637,-0.02945533,0.093052514,-0.1672634
0.19089197,2.005591,1.8154714,0.23345536,0.15698421,-0.014022209,0.30013928,0.44548842,-0.061778396,0.5202361,-0.5412593,-0.21129614,0.4368166
2.5280714,0.4378378,1.708813,0.85404146,0.5432509,0.14154516,-0.11718347,-0.95775276,1.1769639,-0.12340145,-0.026358712,0.52820796,1.5106146
-0.8966465,0.6557273,1.1736958,0.6732375,0.19447331,0.04017628,0.37797332,0.93555444,0.14942734,1.176604,-0.044850312,0.2767481,0.66271365
2.585671,0.9952917,1.1626705,0.036116365,-0.8172863,-0.025988799,0.32555705,-0.37150982,0.17198919,0.44950497,-0.071551815,0.230665,1.3084611
2.3760273,1.3146772,0.92467296,-0.064713836,0.40048724,0.1481074,-0.19970621,0.029803053,0.16606891,0.19888778,0.26811263,-0.2568643,0.9787996
2.2887259,0.12361719,0.84502685,-0.1985158,0.5687018,-0.35200736,-0.14005272,1.2584018,-0.2709711,1.5450556,0.45063305,0.07707033,1.3208828
2.7380655,0.16165265,-0.05704478,-0.16297649,-0.022591677,0.21075314,0.01910977,1.1233708,-0.25992215,0.40506992,0.0536508,0.37378904,1.6637473
0.11578751,0.49509472,0.8333162,0.3944083,0.093270004,0.11867083,0.14953344,0.57682043,0.11952098,1.2474068,0.14326863,-0.16821374,1.0590631
1.9646617,-0.21179485,2.121259,0.59333354,0.46624365,0.05261845,-0.059017684,0.93448657,0.28310215,0.8039759,0.29099014,-0.045758676,-1.3220668
0.8076052,0.664029,1.5352796,0.9613763,0.2929292,0.18806799,0.017392125,1.4401911,-0.10064829,1.0772077,0.00079700747,0.04423838,0.044975027
1.8861614,-0.30811504,2.3101468,0.61040896,0.8988263,0.06295344,0.28250208,1.0806473,0.8699273,0.86602354,0.49935853,-0.1918201,-1.0873137
1.9059784,2.978571,-0.991674,0.37528425,0.2708372,0.68419266,0.25746906,1.3807963,-0.06926551,-0.82181036,1.5661287,-0.22858502,-1.0759258
0.018080035,0.5718333,2.057622,0.080315135,0.06062688,0.67879266,0.45704663,0.18188259,0.28517085,0.6368841,0.21846686,0.1650072,-0.27544728
-0.094086215,-0.014979731,0.7350427,-0.09893421,-0.05503804,-0.060610835,-0.009431995,1.4020758,0.5932463,-0.29819518,-0.06660628,0.6586094,0.9157432
2.6753712,-0.033819165,1.0604503,0.093017265,1.1108171,-0.4380479,0.24378958,-0.072116524,-0.26897028,0.9851012,0.04903027,0.12744069,1.3375652
2.7538931,0.24995564,-0.119178735,0.45541388,0.14588176,0.2025464,0.20097059,0.8239504,-0.30910587,0.67496824,0.047951937,0.32030773,1.5611274
-0.6719972,1.4012179,-0.32839438,0.3139553,1.1541766,0.17215252,0.10868538,-0.32732663,0.19661854,1.0003132,1.2169734,0.890324,0.81800956
1.5608835,0.42874905,1.6209795,0.11262893,0.92701185,0.20943753,0.36461967,-0.17815256,0.29858717,0.7126511,0.26088434,-0.08991388,-1.1396027
