Date,SR2,SR1,T1,T3,T2,GH3,GH2,GH1,R1,S1,S2,Lat,Long,ID,Target
2007-12-15 00:00:00,0.344317465,9.022646007,0.447763964,0.119565217,0.393918735,0.284790368,0.360808005,10.33940719,0.00410279,11.83449286,0.374954229,29.94,-89.34,2,1
2007-12-16 00:00:00,0.33506275,8.711561383,0.442753758,0.038043478,0.405372239,0.187651558,0.389264722,10.3782118,0.004475771,11.88136214,0.421823508,29.94,-89.34,2,1
2007-12-17 00:00:00,0.321881792,8.641239571,0.443681574,0.125,0.412735206,0.121813031,0.33623175,10.36398344,0.010816446,11.92823142,0.421823508,29.94,-89.34,2,1
2007-12-18 00:00:00,0.326929818,8.513706794,0.439784747,0.266304348,0.410689937,0.075402266,0.192654679,10.38726621,0.010443465,11.9751007,0.445258147,29.94,-89.34,2,1
2007-12-19 00:00:00,0.331697399,8.433849821,0.433661162,0.059782609,0.413553313,0.050577904,0.331057801,10.32905929,0.014919236,11.92823142,0.492127426,29.94,-89.34,2,1
2007-12-20 00:00:00,0.329594055,8.41954708,0.426238634,0.086956522,0.416825743,0.123971671,0.338818724,10.10657951,0.014546256,11.76418894,0.492127426,29.94,-89.34,2,1
2007-12-21 00:00:00,0.326579261,8.560190703,0.419187233,0.168478261,0.418461958,0.070005666,0.351753595,10.01862238,0.013800294,11.78762358,0.492127426,29.94,-89.34,2,1
2007-12-22 00:00:00,0.332538737,8.617401669,0.41491928,0.038043478,0.423779656,0.171461756,0.377623338,9.92937177,0.013054332,11.8579275,0.445258147,29.94,-89.34,2,0
2007-12-23 00:00:00,0.339199327,8.585220501,0.412135832,0.059782609,0.431551677,0.186572238,0.391851696,9.895741105,0.006713656,11.83449286,0.515562065,29.94,-89.34,2,0
2007-12-24 00:00:00,0.337306317,8.47794994,0.417146038,0.048913043,0.437687483,0.184413598,0.444884668,9.819425364,0.048487518,11.76418894,0.538996705,29.94,-89.34,2,0
2007-12-25 00:00:00,0.350206829,8.661501788,0.428279829,0.141304348,0.449550041,0.20492068,0.32717734,9.708185472,0.042146843,11.69388502,0.538996705,29.94,-89.34,2,0
2007-12-26 00:00:00,0.355535301,8.561382598,0.438856931,0.076086957,0.472457049,0.222189802,0.398319132,9.652565526,0.050352423,11.76418894,0.421823508,29.94,-89.34,2,0
2007-12-27 00:00:00,0.354904298,8.668653159,0.451104101,0.043478261,0.499045541,0.231903683,0.378916825,9.615054399,0.051098385,11.78762358,0.398388869,29.94,-89.34,2,0
2007-12-28 00:00:00,0.354133072,8.499404052,0.463536834,0.065217391,0.524815926,0.220031161,0.444884668,9.66420691,0.051098385,11.83449286,0.421823508,29.94,-89.34,2,0
2007-12-29 00:00:00,0.346561032,8.235995232,0.476155131,0.070652174,0.547313881,0.243776204,0.381503799,9.6551525,0.058558003,11.92823142,0.374954229,29.94,-89.34,2,0
2007-12-30 00:00:00,0.344878357,8.119189511,0.481722026,0.076086957,0.544041451,0.213555241,0.40349308,9.761218444,0.024243759,12.04540461,0.374954229,29.94,-89.34,2,0
2007-12-31 00:00:00,0.344668022,8.095351609,0.478196326,0.02173913,0.528088356,0.147716714,0.398319132,9.789675161,0.023870778,12.06883925,0.421823508,29.94,-89.34,2,0
2008-01-01 00:00:00,0.338988992,7.985697259,0.473000557,0.032608696,0.505590401,0.281552408,0.41254749,9.81683839,0.020140969,12.13914317,0.374954229,29.94,-89.34,2,0
2008-01-02 00:00:00,0.341793452,7.811680572,0.467433661,0.070652174,0.482274339,0.162827195,0.391851696,9.841414645,0.023870778,12.18601245,0.398388869,29.94,-89.34,2,0
2008-01-03 00:00:00,0.327981491,7.47079857,0.462052329,0.168478261,0.461412599,0.053815864,0.279318316,9.950067564,0.030211454,12.11570853,0.492127426,29.94,-89.34,2,0
2008-01-04 00:00:00,0.317324546,7.430274136,0.462237892,0.168478261,0.438914644,0.063529745,0.279318316,9.991459152,0.023124816,12.06883925,0.421823508,29.94,-89.34,2,0
2008-01-05 00:00:00,0.304353923,7.525625745,0.464279087,0.168478261,0.418871012,0.132606232,0.261209497,9.953948025,0.016784141,11.92823142,0.492127426,29.94,-89.34,2,0
2008-01-06 00:00:00,0.303793031,7.62693683,0.466876972,0.168478261,0.394327788,0.259966006,0.343992673,9.840121158,0.016784141,11.67045038,0.492127426,29.94,-89.34,2,0
2008-01-07 00:00:00,0.299376008,7.598331347,0.462609018,0.168478261,0.381238069,0.269679887,0.365981954,9.728881266,0.01230837,11.60014647,0.468692787,29.94,-89.34,2,0
2008-01-08 00:00:00,0.286475496,7.519666269,0.45221748,0.168478261,0.373466049,0.311773371,0.358221031,9.71335942,0.007832599,11.55327719,0.492127426,29.94,-89.34,2,0
2008-01-09 00:00:00,0.284582486,7.337306317,0.441083689,0.086956522,0.368966458,0.364660057,0.399612619,9.704305011,0.001491924,11.55327719,0.492127426,29.94,-89.34,2,0
2008-01-10 00:00:00,0.282759588,7.324195471,0.429393208,0.141304348,0.364466867,0.255648725,0.393145183,9.691370139,0.001118943,11.48297327,0.492127426,29.94,-89.34,2,0
2008-01-11 00:00:00,0.274065765,7.461263409,0.417517165,0.081521739,0.359149168,0.271838527,0.395732157,9.709478959,0.000372981,11.43610399,0.468692787,29.94,-89.34,2,0
2008-01-12 00:00:00,0.268947627,7.557806913,0.405084431,0.097826087,0.354240524,0.198444759,0.373742876,9.732761727,0.000372981,11.36580007,0.468692787,29.94,-89.34,2,0
2008-01-13 00:00:00,0.258080348,7.52443385,0.390053813,0.059782609,0.346059449,0.229745042,0.371155902,9.76768588,0.000372981,11.27206152,0.492127426,29.94,-89.34,2,0
2008-01-14 00:00:00,0.267966066,7.435041716,0.377992206,0.065217391,0.343605127,0.172541076,0.399612619,9.752164034,0.005594714,11.22519224,0.445258147,29.94,-89.34,2,0
2008-01-15 00:00:00,0.276169109,7.284862932,0.36481722,0.086956522,0.344014181,0.093750708,0.332351288,9.787088186,0.005594714,11.27206152,0.328084951,29.94,-89.34,2,0
2008-01-16 00:00:00,0.279955129,7.325387366,0.355910187,0.059782609,0.34728661,0.092671388,0.332351288,9.994046126,0.005594714,11.15488832,0.515562065,29.94,-89.34,2,0
2008-01-17 00:00:00,0.275958774,7.511323004,0.355539061,0.054347826,0.349331879,0.085116147,0.288372726,9.995339613,0.005594714,10.99084584,0.515562065,29.94,-89.34,2,0
2008-01-18 00:00:00,0.274626656,7.588796186,0.356281314,0.048913043,0.348513771,0.162827195,0.593635687,9.988872177,0.005594714,10.87367265,0.492127426,29.94,-89.34,2,0
2008-01-19 00:00:00,0.2638996,8.00238379,0.353868992,0.043478261,0.343605127,0.162827195,0.434536771,9.925491308,0.005967695,10.68619553,0.468692787,29.94,-89.34,2,0
2008-01-20 00:00:00,0.282338919,8.175208582,0.351642234,0.027173913,0.337469321,0.186572238,0.408667029,10.14150366,0.04923348,10.66276089,0.468692787,29.94,-89.34,2,0
2008-01-21 00:00:00,0.284933044,8.266984505,0.344590833,0.152173913,0.327652032,0.29882153,0.442297694,10.18418873,0.04923348,10.61589161,0.492127426,29.94,-89.34,2,0
2008-01-22 00:00:00,0.295870434,8.199046484,0.341436259,0.152173913,0.323561494,0.240538244,0.369862415,10.14797109,0.063406755,10.56902234,0.421823508,29.94,-89.34,2,0
2008-01-23 00:00:00,0.286826053,8.007151371,0.338652811,0.152173913,0.328879193,0.237300283,0.409960516,10.26309145,0.077207048,10.56902234,0.468692787,29.94,-89.34,2,0
2008-01-24 00:00:00,0.283951483,8.346841478,0.342735201,0.119565217,0.338287428,0.230824363,0.407373541,10.23463473,0.077207048,10.45184914,0.468692787,29.94,-89.34,2,0
2008-01-25 00:00:00,0.288929398,8.41954708,0.348673223,0.086956522,0.348922825,0.221110482,0.390558209,10.26567842,0.076834068,10.38154522,0.492127426,29.94,-89.34,2,0
2008-01-26 00:00:00,0.297973778,8.395709178,0.353683429,0.043478261,0.357512953,0.224348442,0.375036363,10.22816729,0.028346549,10.35811058,0.445258147,29.94,-89.34,2,0
2008-01-27 00:00:00,0.304634369,8.352800954,0.35720913,0.043478261,0.366103082,0.213555241,0.455232565,10.2372217,0.028346549,10.33467594,0.445258147,29.94,-89.34,2,0
2008-01-28 00:00:00,0.31844633,8.340882002,0.355910187,0.027173913,0.368966458,0.152033994,0.415134464,10.20876499,0.025735683,10.3112413,0.445258147,29.94,-89.34,2,0
2008-01-29 00:00:00,0.339199327,8.482717521,0.354425682,0.076086957,0.375920371,0.101305949,0.356927544,10.26567842,0.020140969,10.35811058,0.421823508,29.94,-89.34,2,0
2008-01-30 00:00:00,0.358760429,8.187127533,0.351456671,0.10326087,0.372647941,0.125050992,0.346579647,10.2682654,0.044757709,10.40497986,0.374954229,29.94,-89.34,2,0
2008-01-31 00:00:00,0.35357218,8.016686532,0.346817591,0.108695652,0.362830652,0.090512748,0.353047082,10.23334124,0.044757709,10.38154522,0.35151959,29.94,-89.34,2,0
2009-12-01 00:00:00,0.430414359,10.06436234,0.504175172,0.092391304,0.501499864,0.196286119,0.503091588,13.90555118,0,7.543610399,0.281215672,29.94,-89.34,3,0
2009-12-02 00:00:00,0.424384772,9.783075089,0.499164966,0.043478261,0.491682574,0.20168272,0.499211127,13.88226841,0,7.477993409,0.281215672,29.94,-89.34,3,0
2009-12-03 00:00:00,0.41576106,9.637663886,0.495082576,0.038043478,0.484319607,0.231903683,0.663483991,13.88226841,0,7.424093739,0.281215672,29.94,-89.34,3,0
2009-12-04 00:00:00,0.405735119,9.26102503,0.49007237,0.059782609,0.478592855,0.278314448,0.519906921,13.88744236,0.004475771,7.337385573,0.281215672,29.94,-89.34,3,0
2009-12-05 00:00:00,0.38112599,8.767580453,0.484134348,0.054347826,0.474093264,0.223269122,0.487569743,14.05042174,0.13128928,7.337385573,0.281215672,29.94,-89.34,3,0
2009-12-06 00:00:00,0.358409872,8.635280095,0.478010763,0.097826087,0.466730297,0.20707932,0.510852511,14.06723707,0.142105727,7.313950934,0.281215672,29.94,-89.34,3,0
2009-12-07 00:00:00,0.350767721,8.483909416,0.473000557,0.081521739,0.458549223,0.150954674,0.464286975,14.03619338,0.142105727,7.23427316,0.281215672,29.94,-89.34,3,0
2009-12-08 00:00:00,0.343265793,8.448152563,0.467619224,0.038043478,0.450368148,0.190889518,0.503091588,14.02972594,0.152922173,7.081948004,0.374954229,29.94,-89.34,3,0
2009-12-09 00:00:00,0.353361845,8.641239571,0.462052329,0.043478261,0.447095719,0.223269122,0.50697205,13.86674657,0.152922173,6.950714024,0.35151959,29.94,-89.34,3,0
2009-12-10 00:00:00,0.377550305,8.690107271,0.456114307,0.119565217,0.444641396,0.139082153,0.549657125,13.43472187,0.148446402,6.833540828,0.35151959,29.94,-89.34,3,0
2009-12-11 00:00:00,0.386734909,8.381406436,0.448320653,0.086956522,0.436051268,0.11209915,0.490156717,13.20577465,0.023124816,6.786671549,0.304650311,29.94,-89.34,3,0
2009-12-12 00:00:00,0.37495618,8.110846246,0.440341436,0.092391304,0.427052086,0.070005666,0.540602715,13.23552485,0.029838473,6.76323691,0.281215672,29.94,-89.34,3,0
2009-12-13 00:00:00,0.366683026,7.939213349,0.435516793,0.070652174,0.420098173,0.050577904,0.631146813,13.25622065,0.031330396,6.695276456,0.257781033,29.94,-89.34,3,0
2009-12-14 00:00:00,0.342915235,7.823599523,0.43124884,0.038043478,0.416825743,0.030070822,0.636320762,13.34547126,0.02051395,6.671841816,0.281215672,29.94,-89.34,3,0
2009-12-15 00:00:00,0.315641871,7.426698451,0.423826313,0.054347826,0.409053722,0.173620397,0.51602646,13.53820084,0.032076358,6.742145734,0.281215672,29.94,-89.34,3,0
2009-12-16 00:00:00,0.313117857,7.046483909,0.416774912,0.092391304,0.40005454,0.172541076,0.491450204,13.72704996,0.078698972,6.812449652,0.281215672,29.94,-89.34,3,0
2009-12-17 00:00:00,0.303442474,6.764004768,0.407496753,0.076086957,0.388191983,0.227586402,0.491450204,13.77749596,0.093991189,6.859318931,0.257781033,29.94,-89.34,3,0
2009-12-18 00:00:00,0.289840847,6.493444577,0.397290778,0.065217391,0.375920371,0.358184136,0.532841792,13.87450749,0.105926579,6.835884291,0.281215672,29.94,-89.34,3,0
2009-12-19 00:00:00,0.278272453,6.152562574,0.387827055,0.054347826,0.362012544,0.448847025,0.596222661,13.92366,0.130543319,6.779641157,0.281215672,29.94,-89.34,3,0
2009-12-20 00:00:00,0.268106289,6.148986889,0.376322138,0.032608696,0.346468503,0.322566572,0.569059432,13.99480179,0.130543319,6.709337239,0.304650311,29.94,-89.34,3,0
2009-12-21 00:00:00,0.258150459,6.127532777,0.366672852,0.048913043,0.331742569,0.30205949,0.406080054,14.0944003,0.171198238,6.6859026,0.304650311,29.94,-89.34,3,0
2009-12-22 00:00:00,0.267615509,6.259833135,0.361477083,0.059782609,0.319880011,0.269679887,0.398319132,14.12673748,0.145835536,6.66246796,0.304650311,29.94,-89.34,3,0
2009-12-23 00:00:00,0.280375798,6.281287247,0.359250325,0.092391304,0.319880011,0.199524079,0.389264722,14.05818266,0.129051395,6.521860124,0.304650311,29.94,-89.34,3,0
2009-12-24 00:00:00,0.278202342,6.376638856,0.354240119,0.043478261,0.314562313,0.20168272,0.456526052,13.98057343,0.099585903,6.332039546,0.304650311,29.94,-89.34,3,0
2009-12-25 00:00:00,0.263969712,6.388557807,0.345704212,0.043478261,0.305563131,0.091592068,0.538015741,13.84087682,0.073477239,6.160966679,0.281215672,29.94,-89.34,3,0
2009-12-26 00:00:00,0.242796046,6.169249106,0.3356838,0.032608696,0.299427325,0.058133144,0.637614249,13.7632676,0.073477239,6.055510802,0.232002929,29.94,-89.34,3,0
2009-12-27 00:00:00,0.223795835,6.032181168,0.328632399,0.10326087,0.304335969,0.182254958,0.422895387,13.81112662,0.029838473,5.999267668,0.234346393,29.94,-89.34,3,0
2009-12-28 00:00:00,0.214330786,5.831942789,0.326962331,0.038043478,0.316198527,0.153113314,0.527667844,13.99480179,0.031330396,5.975833028,0.215598682,29.94,-89.34,3,0
2009-12-29 00:00:00,0.2022015,5.814064362,0.32807571,0.032608696,0.330515408,0.128288952,0.469460923,13.95211672,0.031330396,5.907872574,0.227316001,29.94,-89.34,3,0
2009-12-30 00:00:00,0.200518825,5.907032181,0.325848952,0.054347826,0.337060267,0.195206799,0.417721438,13.97669297,0.031703377,5.893811791,0.194507506,29.94,-89.34,3,0
2009-12-31 00:00:00,0.196802917,6.123957092,0.321209872,0.038043478,0.330515408,0.228665722,0.439710719,13.94694277,0.034314244,5.781325522,0.281215672,29.94,-89.34,3,0
2010-01-01 00:00:00,0.210895324,6.16090584,0.316385229,0.038043478,0.325197709,0.256728045,0.460406513,13.70118022,0.034314244,5.668839253,0.257781033,29.94,-89.34,3,0
2010-01-02 00:00:00,0.212297553,6.235995232,0.310818334,0.092391304,0.325606763,0.234062323,0.472047897,13.62098401,0.025735683,5.629000366,0.201537898,29.94,-89.34,3,0
2010-01-03 00:00:00,0.219308701,6.096543504,0.306735944,0.048913043,0.32642487,0.411070822,0.460406513,13.59382078,0.041400881,5.570413768,0.222629074,29.94,-89.34,3,0
2010-01-04 00:00:00,0.232209213,6.234803337,0.304694749,0.054347826,0.324379602,0.49417847,0.446178155,13.55501617,0.041773862,5.518857561,0.22028561,29.94,-89.34,3,0
2010-01-05 00:00:00,0.232139101,6.163289631,0.305065875,0.054347826,0.317834742,0.242696884,0.438417232,13.55113571,0.041400881,5.453240571,0.234346393,29.94,-89.34,3,0
2010-01-06 00:00:00,0.230386314,6.429082241,0.308406012,0.070652174,0.307608399,0.125050992,0.400906106,13.49422228,0.038790015,5.373562798,0.257781033,29.94,-89.34,3,0
2010-01-07 00:00:00,0.22498773,6.562574493,0.310818334,0.092391304,0.300654486,0.128288952,0.338818724,13.42566746,0.038790015,5.296228488,0.257781033,29.94,-89.34,3,0
2010-01-08 00:00:00,0.231578209,6.566150179,0.308777139,0.054347826,0.295336788,0.10670255,0.372449389,13.27691644,0.038790015,5.258733065,0.189820579,29.94,-89.34,3,0
2010-01-09 00:00:00,0.223375167,6.641239571,0.300426795,0.059782609,0.288791928,0.10670255,0.404786567,13.12557845,0.000372981,5.143903332,0.257781033,29.94,-89.34,3,0
2010-01-10 00:00:00,0.215662904,7.021454112,0.294488773,0.108695652,0.284701391,0.157430595,0.373742876,12.95742512,0,4.968143537,0.35151959,29.94,-89.34,3,0
2010-01-11 00:00:00,0.238659469,7.197854589,0.290963073,0.076086957,0.279383692,0.250252125,0.347873134,12.73106487,0.012681351,4.813474918,0.35151959,29.94,-89.34,3,0
2010-01-12 00:00:00,0.255766669,7.358760429,0.287066246,0.065217391,0.269975457,0.123971671,0.30906852,12.46848699,0.012681351,4.693958257,0.304650311,29.94,-89.34,3,0
2010-01-13 00:00:00,0.25057842,7.584028605,0.28205604,0.108695652,0.261385329,0.152033994,0.302601085,12.30033366,0.012681351,4.640058587,0.257781033,29.94,-89.34,3,0
2010-01-14 00:00:00,0.263058263,7.972586412,0.27741696,0.108695652,0.255658576,0.199524079,0.294840162,12.11795198,0.012681351,4.602563164,0.224972538,29.94,-89.34,3,0
2010-01-15 00:00:00,0.268737292,8.108462455,0.270365559,0.081521739,0.250340878,0.20168272,0.365981954,11.92910286,0.012681351,4.525228854,0.234346393,29.94,-89.34,3,0
2010-01-16 00:00:00,0.274626656,8.492252682,0.262943032,0.092391304,0.243796019,0.30205949,0.377623338,11.69110123,0.012681351,4.408055657,0.281215672,29.94,-89.34,3,0
2010-01-17 00:00:00,0.293206198,8.628128725,0.256448321,0.048913043,0.238887374,0.288028329,0.481102307,11.46086052,0,4.3143171,0.281215672,29.94,-89.34,3,0
2010-01-18 00:00:00,0.298394447,8.604290822,0.249768046,0.081521739,0.228661031,0.257807365,0.647962146,11.26942443,0,4.344782131,0.164042475,29.94,-89.34,3,0
2010-01-19 00:00:00,0.299376008,8.400476758,0.240861013,0.114130435,0.212298882,0.20707932,0.356927544,11.34444668,0.028346549,4.429146833,0.114829733,29.94,-89.34,3,0
2010-01-20 00:00:00,0.301900021,8.081048868,0.230098348,0.108695652,0.197982002,0.167144476,0.365981954,11.59408969,0.036552129,4.51116807,0.110142805,29.94,-89.34,3,0
2010-01-21 00:00:00,0.290401739,8.146603099,0.21970681,0.081521739,0.185301336,0.175779037,0.38538426,11.56175252,0.036552129,4.569754669,0.126547052,29.94,-89.34,3,0
2010-01-22 00:00:00,0.29376709,8.300357569,0.209315272,0.043478261,0.164030543,0.055974504,0.425482361,11.47120842,0.036552129,4.569754669,0.178103259,29.94,-89.34,3,0
2010-01-23 00:00:00,0.305615929,8.657926103,0.194470217,0.114130435,0.134578675,0.099147309,0.43065631,11.31857694,0.036552129,4.553350421,0.192164042,29.94,-89.34,3,0
2010-01-24 00:00:00,0.328121714,8.501787843,0.177027278,0.032608696,0.10553586,0.140161473,0.4216019,11.10644505,0.039535977,4.565067741,0.159355547,29.94,-89.34,3,0
2010-01-25 00:00:00,0.335483419,8.604290822,0.161254407,0.108695652,0.080583583,0.147716714,0.519906921,11.11420597,0.011189427,4.553350421,0.180446723,29.94,-89.34,3,0
2010-01-26 00:00:00,0.348874711,8.854588796,0.151233995,0.10326087,0.063403327,0.150954674,0.492743691,11.00814003,0.003356828,4.541633101,0.168729403,29.94,-89.34,3,0
2010-01-27 00:00:00,0.358199537,8.630512515,0.140656894,0.043478261,0.056858467,0.154192635,0.338818724,11.05858603,0.003729809,4.555693885,0.145294764,29.94,-89.34,3,0
2010-01-28 00:00:00,0.356026081,8.429082241,0.13286324,0.054347826,0.05604036,0.20815864,0.31812293,11.13360828,0.004475771,4.558037349,0.161699011,29.94,-89.34,3,0
2010-01-29 00:00:00,0.346631144,8.89034565,0.128038597,0.038043478,0.056858467,0.235141643,0.407373541,11.03271628,0.004475771,4.536946174,0.164042475,29.94,-89.34,3,0
2010-01-30 00:00:00,0.348944822,9.015494636,0.125069586,0.059782609,0.066266703,0.183334278,0.402199593,10.8904327,0.001491924,4.497107287,0.168729403,29.94,-89.34,3,0
2010-01-31 00:00:00,0.344597911,9.362336114,0.122471702,0.043478261,0.088764658,0.247014164,0.490156717,10.82575834,0.001491924,4.501794215,0.168729403,29.94,-89.34,3,0
2010-02-01 00:00:00,0.356096193,9.330154946,0.123213954,0.163043478,0.119852741,0.234062323,0.358221031,10.76755142,0.001118943,4.518198462,0.178103259,29.94,-89.34,3,0
2010-02-02 00:00:00,0.356096193,9.097735399,0.125811839,0.086956522,0.152577038,0.145558074,0.429362823,10.81152999,0.056693098,4.595532772,0.180446723,29.94,-89.34,3,0
2010-02-03 00:00:00,0.345649583,8.851013111,0.130822045,0.038043478,0.184483229,0.257807365,0.460406513,10.73133378,0.057066079,4.642402051,0.152325156,29.94,-89.34,3,0
2010-02-04 00:00:00,0.343265793,8.594755662,0.14158471,0.070652174,0.22088901,0.090512748,0.408667029,10.7597905,0.057066079,4.757231783,0.1429513,29.94,-89.34,3,0
2010-02-05 00:00:00,0.345859917,8.451728248,0.155130822,0.038043478,0.256476684,0.087274788,0.447471642,10.88137829,0.057066079,4.86268766,0.175759795,29.94,-89.34,3,0
2010-02-06 00:00:00,0.333309963,8.742550656,0.17016144,0.038043478,0.285110445,0.067847025,0.508265537,10.91759593,0.057066079,4.923617722,0.19685097,29.94,-89.34,3,0
2010-02-07 00:00:00,0.328191825,8.616209774,0.184449805,0.038043478,0.31210799,0.068926346,0.434536771,10.96028101,0.05743906,5.019699744,0.185133651,29.94,-89.34,3,0
2010-02-08 00:00:00,0.340671668,8.259833135,0.19929486,0.054347826,0.331742569,0.128288952,0.281905291,11.09480367,0.09846696,5.143903332,0.203881362,29.94,-89.34,3,0
2010-02-09 00:00:00,0.347262147,8.054827175,0.217294489,0.054347826,0.345241342,0.20815864,0.359514518,11.1814673,0.101450808,5.237641889,0.187477115,29.94,-89.34,3,0
2010-02-10 00:00:00,0.350487275,8.033373063,0.23659306,0.076086957,0.354240524,0.183334278,0.420308413,11.15430407,0.101450808,5.239985353,0.157012083,29.94,-89.34,3,0
2010-02-11 00:00:00,0.346490921,7.979737783,0.255149378,0.070652174,0.360785383,0.265362606,0.341405698,11.21121751,0.101450808,5.29154156,0.164042475,29.94,-89.34,3,0
2010-02-12 00:00:00,0.328822828,8.089392133,0.271850065,0.097826087,0.362012544,0.262124646,0.319416417,11.33668576,0.107045521,5.361845478,0.187477115,29.94,-89.34,3,0
2010-02-13 00:00:00,0.311505293,8.014302741,0.288365188,0.076086957,0.355876738,0.286949008,0.331057801,11.3121095,0.12681351,5.394653973,0.194507506,29.94,-89.34,3,0
2010-02-14 00:00:00,0.298815116,8.306317044,0.297272221,0.065217391,0.341559858,0.317169972,0.452645591,11.25390258,0.029838473,5.406371293,0.199194434,29.94,-89.34,3,0
2010-02-15 00:00:00,0.304914815,8.307508939,0.302839117,0.135869565,0.323152441,0.266441926,0.343992673,11.10385808,0.050725404,5.439179788,0.192164042,29.94,-89.34,3,0
2010-02-16 00:00:00,0.329313609,8.16090584,0.307849323,0.135869565,0.307608399,0.333359773,0.314242469,10.90854152,0.083920705,5.51182717,0.185133651,29.94,-89.34,3,0
2010-02-17 00:00:00,0.321391012,8.3659118,0.309890518,0.059782609,0.296563949,0.158509915,0.276731342,10.89560665,0.083920705,5.558696448,0.178103259,29.94,-89.34,3,0
2010-02-18 00:00:00,0.303232139,8.457687723,0.309704955,0.081521739,0.287973821,0.094830028,0.289666213,10.84386716,0.078698972,5.563383376,0.175759795,29.94,-89.34,3,0
2010-02-19 00:00:00,0.292645306,8.861740167,0.310447207,0.097826087,0.281019907,0.10994051,0.262502984,10.73521425,0.067509545,5.549322592,0.171072867,29.94,-89.34,3,0
2010-02-20 00:00:00,0.307929608,9.174016687,0.309519391,0.097826087,0.270793564,0.146637394,0.31812293,10.5993981,0.067509545,5.544635665,0.168729403,29.94,-89.34,3,0
2010-02-21 00:00:00,0.312136297,9.31466031,0.303210243,0.038043478,0.261794382,0.255648725,0.338818724,10.43124477,0.042519824,5.525887953,0.157012083,29.94,-89.34,3,0
2010-02-22 00:00:00,0.313187969,9.656734207,0.297272221,0.108695652,0.264657758,0.168223796,0.38538426,10.3277658,0.009324523,5.532918345,0.159355547,29.94,-89.34,3,0
2010-02-23 00:00:00,0.319778448,9.749702026,0.292447578,0.043478261,0.271611672,0.172541076,0.416427951,10.14667761,0.009324523,5.549322592,0.164042475,29.94,-89.34,3,0
2010-02-24 00:00:00,0.339409661,9.762812872,0.284839488,0.081521739,0.268748296,0.169303116,0.428069335,10.03931817,0.008951542,5.556352984,0.1429513,29.94,-89.34,3,0
2010-02-25 00:00:00,0.31466031,9.616209774,0.275561329,0.076086957,0.258931006,0.217872521,0.447471642,10.1169274,0.003356828,5.575100696,0.128890516,29.94,-89.34,3,0
2010-02-26 00:00:00,0.294327981,9.566150179,0.264427538,0.086956522,0.24502318,0.216793201,0.362101492,10.22687381,0.02051395,5.525887953,0.173416331,29.94,-89.34,3,0
2010-02-27 00:00:00,0.297482998,9.399284863,0.255149378,0.081521739,0.225388601,0.117495751,0.340112211,10.26697191,0.02051395,5.446210179,0.194507506,29.94,-89.34,3,0
2010-02-28 00:00:00,0.304774592,9.581644815,0.245871219,0.076086957,0.211071721,0.232983003,0.359514518,10.22687381,0.022005874,5.312632735,0.257781033,29.94,-89.34,3,0
2010-03-01 00:00:00,0.33176751,10.1716329,0.236778623,0.038043478,0.2032997,0.148796034,0.399612619,10.0768293,0.022005874,5.247015745,0.199194434,29.94,-89.34,3,0
2010-03-02 00:00:00,0.362266003,10.57210965,0.226572648,0.10326087,0.191437142,0.139082153,0.32717734,10.07812279,0.045503671,5.118125229,0.257781033,29.94,-89.34,3,0
2010-03-03 00:00:00,0.38820725,10.64004768,0.222861384,0.054347826,0.17916553,0.146637394,0.408667029,10.04837258,0.042519824,4.986891249,0.281215672,29.94,-89.34,3,0
2010-03-04 00:00:00,0.404192666,10.80333731,0.222119132,0.119565217,0.176302154,0.191968839,0.305188059,9.915143411,0.025362702,4.881435372,0.257781033,29.94,-89.34,3,0
2010-03-05 00:00:00,0.387436023,10.96185936,0.219521247,0.081521739,0.17916553,0.055974504,0.265089958,9.915143411,0.052963289,4.745514464,0.281215672,29.94,-89.34,3,0
2010-03-06 00:00:00,0.408118909,11.07151371,0.218407868,0.081521739,0.187755659,0.054895184,0.302601085,9.772859828,0.052590308,4.565067741,0.328084951,29.94,-89.34,3,0
2010-03-07 00:00:00,0.427049008,11.48510131,0.218222305,0.092391304,0.204117807,0.126130312,0.279318316,9.529684249,0.052590308,4.419772977,0.281215672,29.94,-89.34,3,0
2010-03-08 00:00:00,0.439388628,11.75089392,0.21970681,0.086956522,0.221707118,0.117495751,0.30001411,9.397748563,0.029092511,4.417429513,0.159355547,29.94,-89.34,3,0
2010-03-09 00:00:00,0.426838673,11.97735399,0.222304695,0.092391304,0.236842105,0.160668555,0.310362007,9.395161589,0.02871953,4.354155987,0.215598682,29.94,-89.34,3,0
2010-03-10 00:00:00,0.423052654,12.17282479,0.224531453,0.032608696,0.251977093,0.199524079,0.343992673,9.335661181,0.02871953,4.262760893,0.257781033,29.94,-89.34,3,0
2010-03-11 00:00:00,0.433990044,12.47794994,0.223046947,0.059782609,0.258521953,0.195206799,0.406080054,9.225714776,0.001118943,4.208861223,0.227316001,29.94,-89.34,3,0
2010-03-12 00:00:00,0.449274346,12.30512515,0.221376879,0.065217391,0.264248705,0.175779037,0.428069335,9.22830175,0.003356828,4.176052728,0.210911754,29.94,-89.34,3,0
2010-03-13 00:00:00,0.442193087,12.53039333,0.221933568,0.048913043,0.269157349,0.132606232,0.478515333,9.314965387,0.005221733,4.131526913,0.224972538,29.94,-89.34,3,0
